qpid	goid	ontology	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
gene-OO714_RS03565	0008299	BP	isoprenoid_biosynthetic_process	7.5666989442	0.704110836744	1	4
gene-OO714_RS03565	0005829	CC	cytosol	1.38763034559	0.475742293253	1	1
gene-OO714_RS03565	0052923	MF	all-trans-nonaprenyl-diphosphate_synthase_(geranyl-diphosphate_specific)_activity	7.20609551978	0.694477372467	3	1
gene-OO714_RS03565	0006744	BP	ubiquinone_biosynthetic_process	5.43036365542	0.643061602671	3	2
gene-OO714_RS03565	0046872	MF	metal_ion_binding	2.49105308421	0.533870180906	5	4
gene-OO714_RS03565	0042803	MF	protein_homodimerization_activity	1.99974525029	0.510030731021	8	1
gene-OO714_RS03565	0016093	BP	polyprenol_metabolic_process	2.4122695879	0.530217130641	13	1
gene-OO714_RS03565	0046165	BP	alcohol_biosynthetic_process	1.62757096438	0.489940772361	15	1
gene-OO714_RS07840	0047533	MF	2,5-dioxovalerate_dehydrogenase_(NADP+)_activity	17.3162040038	0.864064104238	1	3
gene-OO714_RS07840	0042838	BP	D-glucarate_catabolic_process	9.48615064269	0.751910122253	1	2
gene-OO714_RS07840	0046392	BP	galactarate_catabolic_process	4.4193691226	0.6099437321	12	1
gene-OO714_RS03815	0008650	MF	rRNA_(uridine-2'-O-)-methyltransferase_activity	13.0397317343	0.829025457844	1	100
gene-OO714_RS03815	0031167	BP	rRNA_methylation	7.97109904594	0.714645118314	1	100
gene-OO714_RS03815	0005737	CC	cytoplasm	2.0198595573	0.511060800156	1	100
gene-OO714_RS03815	0000027	BP	ribosomal_large_subunit_assembly	0.088245900721	0.347833419233	36	1
gene-OO714_RS12245	0008872	MF	glucarate_dehydratase_activity	12.1702948421	0.811243989173	1	4
gene-OO714_RS12245	0042838	BP	D-glucarate_catabolic_process	11.0054818758	0.786393901359	1	4
gene-OO714_RS12245	0000287	MF	magnesium_ion_binding	4.60790175572	0.616386664829	5	4
gene-OO714_RS12245	0009063	BP	amino_acid_catabolic_process	1.2952882521	0.469953181605	21	1
gene-OO714_RS15685	0008776	MF	acetate_kinase_activity	11.6218533207	0.799698988316	1	96
gene-OO714_RS15685	0006085	BP	acetyl-CoA_biosynthetic_process	9.10336123176	0.742794201038	1	95
gene-OO714_RS15685	0005737	CC	cytoplasm	1.94242113115	0.5070663569	1	96
gene-OO714_RS15685	0000287	MF	magnesium_ion_binding	5.36633343709	0.641060851627	3	95
gene-OO714_RS15685	0016020	CC	membrane	0.00695464058927	0.316808879623	5	1
gene-OO714_RS15685	0005524	MF	ATP_binding	2.97803215235	0.555271289236	6	100
gene-OO714_RS15685	0008980	MF	propionate_kinase_activity	0.936142240001	0.445187452435	24	6
gene-OO714_RS15685	0047900	MF	formate_kinase_activity	0.242651051759	0.376224973473	27	1
gene-OO714_RS15685	0005515	MF	protein_binding	0.0500238565615	0.337175451788	28	1
gene-OO714_RS15685	0016310	BP	phosphorylation	4.14072958489	0.600164325203	29	100
gene-OO714_RS15685	0008270	MF	zinc_ion_binding	0.0480149634271	0.336516684216	29	1
gene-OO714_RS15685	0006082	BP	organic_acid_metabolic_process	3.32200202278	0.569346748566	36	100
gene-OO714_RS15685	0044255	BP	cellular_lipid_metabolic_process	0.296739566544	0.383795967982	78	6
gene-OO714_RS15685	0044282	BP	small_molecule_catabolic_process	0.284200700172	0.3821068132	79	5
gene-OO714_RS15685	1901565	BP	organonitrogen_compound_catabolic_process	0.273110904569	0.380581540084	80	5
gene-OO714_RS15685	0044248	BP	cellular_catabolic_process	0.250093160086	0.377313525585	82	5
gene-OO714_RS15685	0044011	BP	single-species_biofilm_formation_on_inanimate_substrate	0.1844666236	0.367062787013	89	1
gene-OO714_RS15685	0019666	BP	nitrogenous_compound_fermentation	0.145400095165	0.360066741121	93	1
gene-OO714_RS15685	0008610	BP	lipid_biosynthetic_process	0.0497752019198	0.33709463803	103	1
gene-OO714_RS15685	0044283	BP	small_molecule_biosynthetic_process	0.0363623007608	0.332388045099	108	1
gene-OO714_RS08760	0052588	MF	diacetyl_reductase_((S)-acetoin_forming)_activity	8.84372442396	0.736501569913	1	10
gene-OO714_RS08760	0045150	BP	acetoin_catabolic_process	7.56982332233	0.704193288927	1	10
gene-OO714_RS08760	0005886	CC	plasma_membrane	0.0770793103624	0.345012109639	1	1
gene-OO714_RS08760	0004316	MF	3-oxoacyl-[acyl-carrier-protein]_reductase_(NADPH)_activity	3.2832782516	0.567799765697	5	8
gene-OO714_RS08760	0051287	MF	NAD_binding	2.39577594488	0.52944483326	7	9
gene-OO714_RS08760	0050661	MF	NADP_binding	1.89966639987	0.504826816532	8	7
gene-OO714_RS08760	0047044	MF	androstan-3-alpha,17-beta-diol_dehydrogenase_activity	1.46598463771	0.480505041896	9	3
gene-OO714_RS08760	0030497	BP	fatty_acid_elongation	3.64248748641	0.581818583598	10	7
gene-OO714_RS08760	0047512	MF	(S,S)-butanediol_dehydrogenase_activity	1.2046892334	0.464069103955	11	1
gene-OO714_RS08760	0043168	MF	anion_binding	0.154162433622	0.361710637205	24	1
gene-OO714_RS08760	0006706	BP	steroid_catabolic_process	1.28355502069	0.469203014694	25	3
gene-OO714_RS08760	0034077	BP	butanediol_metabolic_process	0.96643498718	0.447442381555	30	1
gene-OO714_RS08760	0051289	BP	protein_homotetramerization	0.873900522671	0.440436802952	31	1
gene-OO714_RS00740	0103117	MF	UDP-3-O-acyl-N-acetylglucosamine_deacetylase_activity	12.7984937725	0.824152746788	1	100
gene-OO714_RS00740	0009245	BP	lipid_A_biosynthetic_process	8.86752035703	0.737082106924	1	100
gene-OO714_RS00740	0005737	CC	cytoplasm	0.0187800004588	0.324598228586	1	1
gene-OO714_RS00740	0008759	MF	UDP-3-O-[3-hydroxymyristoyl]_N-acetylglucosamine_deacetylase_activity	12.370518296	0.815393775226	2	100
gene-OO714_RS00740	0046872	MF	metal_ion_binding	2.49264327906	0.53394331606	6	100
gene-OO714_RS13660	0071705	BP	nitrogen_compound_transport	4.49485628279	0.612539625137	1	5
gene-OO714_RS13660	0022857	MF	transmembrane_transporter_activity	3.3091620842	0.568834807603	1	5
gene-OO714_RS13660	0005886	CC	plasma_membrane	2.68293478709	0.542532759378	1	5
gene-OO714_RS13660	0055085	BP	transmembrane_transport	2.76924893771	0.546328198114	2	5
gene-OO714_RS13660	0046942	BP	carboxylic_acid_transport	1.0931349203	0.456511090669	7	1
gene-OO714_RS10125	0016779	MF	nucleotidyltransferase_activity	5.35620761618	0.640743359435	1	8
gene-OO714_RS14150	0015935	CC	small_ribosomal_subunit	7.8041107023	0.710328374379	1	100
gene-OO714_RS14150	0000049	MF	tRNA_binding	7.08332012258	0.691142649661	1	100
gene-OO714_RS14150	0006412	BP	translation	3.36792048914	0.571169514935	1	100
gene-OO714_RS14150	0019843	MF	rRNA_binding	6.1531759009	0.664877253093	2	100
gene-OO714_RS14150	0003735	MF	structural_constituent_of_ribosome	3.83486846209	0.589042549016	3	100
gene-OO714_RS14150	0034336	MF	misfolded_RNA_binding	0.22413716169	0.373442219526	10	1
gene-OO714_RS14150	0005515	MF	protein_binding	0.0507008543673	0.337394466514	11	1
gene-OO714_RS14150	0022626	CC	cytosolic_ribosome	0.103214815597	0.351348495001	12	1
gene-OO714_RS14150	0034337	BP	RNA_folding	0.189725919747	0.367945546524	24	1
gene-OO714_RS14150	0046677	BP	response_to_antibiotic	0.168300201565	0.364267439777	25	2
gene-OO714_RS14150	0033120	BP	positive_regulation_of_RNA_splicing	0.154620749315	0.36179531892	26	1
gene-OO714_RS14150	0000372	BP	Group_I_intron_splicing	0.130902813068	0.357234076979	27	1
gene-OO714_RS07425	0016301	MF	kinase_activity	4.28536721371	0.605280385889	1	1
gene-OO714_RS07425	0016310	BP	phosphorylation	4.12651711244	0.599656819454	1	1
gene-OO714_RS14800	0042602	MF	riboflavin_reductase_(NADPH)_activity	15.8587501658	0.855847605561	1	66
gene-OO714_RS14800	0006208	BP	pyrimidine_nucleobase_catabolic_process	12.976658853	0.827755845646	1	66
gene-OO714_RS14800	0052874	MF	FMN_reductase_(NADH)_activity	15.5166301386	0.853864788038	2	64
gene-OO714_RS14800	0141067	BP	intracellular_nitrogen_homeostasis	12.8790324994	0.825784597112	2	64
gene-OO714_RS14800	0008752	MF	FMN_reductase_(NAD(P)H)_activity	13.5651407826	0.839484447908	3	64
gene-OO714_RS14800	0019860	BP	uracil_metabolic_process	10.8177005122	0.782266762461	5	64
gene-OO714_RS14800	0010181	MF	FMN_binding	7.81763993151	0.710679821397	6	70
gene-OO714_RS14800	0031667	BP	response_to_nutrient_levels	8.71119603654	0.733253957497	8	64
gene-OO714_RS14800	0036382	MF	flavin_reductase_(NADH)_activity	0.955528923179	0.446634683952	17	5
gene-OO714_RS14800	0016651	MF	oxidoreductase_activity,_acting_on_NAD(P)H	0.391326661774	0.395531468464	20	5
gene-OO714_RS14800	0051287	MF	NAD_binding	0.388413814584	0.395192784184	21	5
gene-OO714_RS14800	0042803	MF	protein_homodimerization_activity	0.10392691499	0.351509136991	24	1
gene-OO714_RS14800	0050660	MF	flavin_adenine_dinucleotide_binding	0.0731861491725	0.343980866977	27	1
gene-OO714_RS14800	0004497	MF	monooxygenase_activity	0.0711567473032	0.343432422461	28	1
gene-OO714_RS14800	0042537	BP	benzene-containing_compound_metabolic_process	0.525398191338	0.409947285399	39	5
gene-OO714_RS14800	0019439	BP	aromatic_compound_catabolic_process	0.438045667938	0.400800646923	40	6
gene-OO714_RS00155	0008964	MF	phosphoenolpyruvate_carboxylase_activity	12.1742883674	0.811327090295	1	86
gene-OO714_RS00155	0006107	BP	oxaloacetate_metabolic_process	11.4764603718	0.796592948798	1	74
gene-OO714_RS00155	0005829	CC	cytosol	0.632488971615	0.420176362465	1	9
gene-OO714_RS00155	0015977	BP	carbon_fixation	8.86846513794	0.737105140166	2	86
gene-OO714_RS00155	0006099	BP	tricarboxylic_acid_cycle	7.42574230509	0.700373125254	3	86
gene-OO714_RS00155	0009506	CC	plasmodesma	0.102027705937	0.351079458873	4	1
gene-OO714_RS00155	0000287	MF	magnesium_ion_binding	5.15174395581	0.634267024883	5	74
gene-OO714_RS00155	0048046	CC	apoplast	0.0847289219475	0.346965154094	6	1
gene-OO714_RS00155	0009507	CC	chloroplast	0.045852993567	0.335792129189	10	1
gene-OO714_RS00155	0042802	MF	identical_protein_binding	0.109592533778	0.352768115975	12	1
gene-OO714_RS00155	0015979	BP	photosynthesis	0.504455546748	0.407828349499	17	10
gene-OO714_RS00155	0048366	BP	leaf_development	0.201057819581	0.369806912479	19	2
gene-OO714_RS00155	0051289	BP	protein_homotetramerization	0.169078392164	0.364404995646	24	1
gene-OO714_RS00155	0009915	BP	phloem_sucrose_loading	0.152117857682	0.361331324179	25	1
gene-OO714_RS00155	0060359	BP	response_to_ammonium_ion	0.130568006238	0.357166851423	30	1
gene-OO714_RS00155	0016051	BP	carbohydrate_biosynthetic_process	0.121519905216	0.355316292066	32	2
gene-OO714_RS00155	0010167	BP	response_to_nitrate	0.118120797125	0.354603361516	34	1
gene-OO714_RS00155	0006006	BP	glucose_metabolic_process	0.0947717058469	0.349399839656	44	1
gene-OO714_RS00155	0009735	BP	response_to_cytokinin	0.0870062871482	0.347529394488	47	1
gene-OO714_RS00155	0044283	BP	small_molecule_biosynthetic_process	0.046820283664	0.336118369043	68	1
gene-OO714_RS18420	0005886	CC	plasma_membrane	2.68392329855	0.54257656938	1	100
gene-OO714_RS18420	0032977	MF	membrane_insertase_activity	0.0980440867766	0.350165012958	1	1
gene-OO714_RS18420	0051205	BP	protein_insertion_into_membrane	0.0919671971164	0.348733488341	1	1
gene-OO714_RS18420	0031640	BP	killing_of_cells_of_another_organism	0.0894740600749	0.348132536048	2	1
gene-OO714_RS18420	0090729	MF	toxin_activity	0.091388957707	0.348594840823	3	1
gene-OO714_RS18420	0035821	BP	modulation_of_process_of_another_organism	0.0628032978935	0.341087971112	10	1
gene-OO714_RS15275	0047760	MF	butyrate-CoA_ligase_activity	5.28736859784	0.638576928887	1	4
gene-OO714_RS15275	0006631	BP	fatty_acid_metabolic_process	5.26090921981	0.637740477296	1	12
gene-OO714_RS15275	0005777	CC	peroxisome	3.86414115213	0.590125721469	1	6
gene-OO714_RS15275	0031956	MF	medium-chain_fatty_acid-CoA_ligase_activity	4.93600701281	0.627292673958	2	4
gene-OO714_RS15275	0005829	CC	cytosol	1.49514587118	0.482244980802	3	3
gene-OO714_RS15275	0050218	MF	propionate-CoA_ligase_activity	1.84570034723	0.501963717517	8	2
gene-OO714_RS15275	0003987	MF	acetate-CoA_ligase_activity	1.62148647937	0.489594197594	10	2
gene-OO714_RS15275	0016144	BP	S-glycoside_biosynthetic_process	1.15869120131	0.460996938373	11	1
gene-OO714_RS15275	0019758	BP	glycosinolate_biosynthetic_process	1.15869120131	0.460996938373	12	1
gene-OO714_RS15275	0018858	MF	benzoate-CoA_ligase_activity	1.06744748562	0.454716792518	12	1
gene-OO714_RS15275	0005524	MF	ATP_binding	0.587031107586	0.41594927111	14	3
gene-OO714_RS15275	0019760	BP	glucosinolate_metabolic_process	1.06203752432	0.454336157418	16	1
gene-OO714_RS15275	0006083	BP	acetate_metabolic_process	0.877074443799	0.440683070937	17	1
gene-OO714_RS15275	0006097	BP	glyoxylate_cycle	0.863385815989	0.439617744177	18	1
gene-OO714_RS15275	0006952	BP	defense_response	0.429770679216	0.399888614974	29	1
gene-OO714_RS15275	1901566	BP	organonitrogen_compound_biosynthetic_process	0.139062016953	0.358846560979	39	1
gene-OO714_RS08495	0030973	MF	molybdate_ion_binding	14.2961031286	0.846606572881	1	4
gene-OO714_RS08495	0015689	BP	molybdate_ion_transport	10.1464417067	0.767212525625	1	4
gene-OO714_RS08495	0030288	CC	outer_membrane-bounded_periplasmic_space	6.0745553304	0.662568820957	1	3
gene-OO714_RS08495	1901359	MF	tungstate_binding	9.37826557668	0.74935981186	2	2
gene-OO714_RS08495	0070614	BP	tungstate_ion_transport	6.73753646567	0.681592227045	3	1
gene-OO714_RS08495	0015412	MF	ABC-type_molybdate_transporter_activity	4.03133916377	0.596235392094	3	1
gene-OO714_RS08495	0046687	BP	response_to_chromate	6.2273113903	0.667040523726	4	1
gene-OO714_RS08495	0055052	CC	ATP-binding_cassette_(ABC)_transporter_complex,_substrate-binding_subunit-containing	4.10784636231	0.598988785329	4	1
gene-OO714_RS08495	0030151	MF	molybdenum_ion_binding	2.8166801793	0.548388696675	6	1
gene-OO714_RS08495	0098656	BP	monoatomic_anion_transmembrane_transport	2.26287166085	0.523122099936	11	1
gene-OO714_RS12085	0004499	MF	N,N-dimethylaniline_monooxygenase_activity	11.1904791273	0.790425559406	1	2
gene-OO714_RS12085	0050661	MF	NADP_binding	7.29443966675	0.696859359536	3	2
gene-OO714_RS12085	0050660	MF	flavin_adenine_dinucleotide_binding	6.12271229674	0.663984550546	6	2
gene-OO714_RS15330	0008893	MF	guanosine-3',5'-bis(diphosphate)_3'-diphosphatase_activity	14.2965310189	0.846609170633	1	1
gene-OO714_RS15330	0015970	BP	guanosine_tetraphosphate_biosynthetic_process	11.9153674959	0.805910703727	1	1
gene-OO714_RS15330	0008728	MF	GTP_diphosphokinase_activity	13.3001122228	0.834234510676	3	1
gene-OO714_RS15330	0042594	BP	response_to_starvation	10.0278754177	0.764502238518	5	1
gene-OO714_RS15330	0005525	MF	GTP_binding	5.94882368898	0.658845856658	6	1
gene-OO714_RS15330	0016301	MF	kinase_activity	4.29270002001	0.605537441536	10	1
gene-OO714_RS15330	0005524	MF	ATP_binding	2.97288877523	0.555054814141	12	1
gene-OO714_RS15330	0016310	BP	phosphorylation	4.13357810609	0.59990906584	33	1
gene-OO714_RS01610	1990904	CC	ribonucleoprotein_complex	4.46212866829	0.611416868135	1	100
gene-OO714_RS01610	0003735	MF	structural_constituent_of_ribosome	3.83473858952	0.589037734169	1	100
gene-OO714_RS01610	0006412	BP	translation	3.36780643035	0.571165002736	1	100
gene-OO714_RS01610	0005840	CC	ribosome	3.19147603346	0.564095483524	2	100
gene-OO714_RS01610	0004519	MF	endonuclease_activity	0.111871784388	0.353265392052	3	2
gene-OO714_RS01610	0005737	CC	cytoplasm	2.01977984909	0.511056728384	6	100
gene-OO714_RS00940	0042121	BP	alginic_acid_biosynthetic_process	2.97516219331	0.555150521117	1	1
gene-OO714_RS00940	0005886	CC	plasma_membrane	2.6784518115	0.542333976274	1	4
gene-OO714_RS04425	0008153	BP	para-aminobenzoic_acid_biosynthetic_process	20.1829541853	0.879272708291	1	1
gene-OO714_RS04425	0008696	MF	4-amino-4-deoxychorismate_lyase_activity	13.8352227579	0.84378559307	1	1
gene-OO714_RS04425	0005829	CC	cytosol	6.70113112264	0.680572605418	1	1
gene-OO714_RS04425	0046656	BP	folic_acid_biosynthetic_process	9.67693058541	0.756384751358	3	1
gene-OO714_RS04425	0030170	MF	pyridoxal_phosphate_binding	6.47919530325	0.674295906019	3	1
gene-OO714_RS04425	0046654	BP	tetrahydrofolate_biosynthetic_process	9.08969232812	0.742465173285	5	1
gene-OO714_RS05660	0005886	CC	plasma_membrane	2.66183561589	0.541595729728	1	1
gene-OO714_RS02200	0004222	MF	metalloendopeptidase_activity	7.48399796789	0.701922140013	1	4
gene-OO714_RS02200	0006508	BP	proteolysis	4.35259646939	0.607628977597	1	4
gene-OO714_RS02200	0005829	CC	cytosol	2.95019555934	0.554097455852	1	2
gene-OO714_RS02200	0009570	CC	chloroplast_stroma	2.42510119339	0.530816132694	2	1
gene-OO714_RS02200	0006518	BP	peptide_metabolic_process	1.86900960038	0.503205426035	3	2
gene-OO714_RS02200	0048046	CC	apoplast	2.37989385203	0.528698654635	4	1
gene-OO714_RS02200	0005759	CC	mitochondrial_matrix	2.08286426583	0.514254552876	5	1
gene-OO714_RS02200	0046872	MF	metal_ion_binding	2.49171893414	0.53390080706	6	4
gene-OO714_RS02200	0005886	CC	plasma_membrane	0.583222607709	0.415587806215	16	1
gene-OO714_RS13630	0006835	BP	dicarboxylic_acid_transport	10.8056778772	0.782001308307	1	81
gene-OO714_RS13630	0015293	MF	symporter_activity	8.23679977392	0.721421464657	1	81
gene-OO714_RS13630	0005886	CC	plasma_membrane	2.68408995716	0.542583954756	1	81
gene-OO714_RS13630	0055085	BP	transmembrane_transport	2.77044127139	0.54638021049	6	81
gene-OO714_RS13630	0015138	MF	fumarate_transmembrane_transporter_activity	1.22141293077	0.465171485554	7	5
gene-OO714_RS13630	0015141	MF	succinate_transmembrane_transporter_activity	1.10295197497	0.457191247639	8	5
gene-OO714_RS13630	0015140	MF	malate_transmembrane_transporter_activity	0.923327552477	0.444222584989	9	5
gene-OO714_RS13630	0022853	MF	active_monoatomic_ion_transmembrane_transporter_activity	0.398934645613	0.396410168961	18	6
gene-OO714_RS13630	0015807	BP	L-amino_acid_transport	0.692571225905	0.425536695	19	5
gene-OO714_RS13630	0015078	MF	proton_transmembrane_transporter_activity	0.395074441033	0.395965383598	19	6
gene-OO714_RS13630	0015171	MF	amino_acid_transmembrane_transporter_activity	0.0815733036421	0.346170630856	26	1
gene-OO714_RS13630	0006812	BP	monoatomic_cation_transport	0.0413089931448	0.334211339428	30	1
gene-OO714_RS14920	0004358	MF	glutamate_N-acetyltransferase_activity	12.1064073843	0.80991269891	1	100
gene-OO714_RS14920	0006526	BP	arginine_biosynthetic_process	8.19990714865	0.720487169609	1	100
gene-OO714_RS14920	0005759	CC	mitochondrial_matrix	2.32814153577	0.526249771213	1	29
gene-OO714_RS14920	0103045	MF	methione_N-acyltransferase_activity	12.0533993651	0.808805446262	2	100
gene-OO714_RS14920	0004042	MF	acetyl-CoA:L-glutamate_N-acetyltransferase_activity	11.5706404271	0.798607152154	3	100
gene-OO714_RS14920	0006592	BP	ornithine_biosynthetic_process	3.85674166625	0.589852308108	12	23
gene-OO714_RS14920	0009507	CC	chloroplast	0.242152041922	0.376151390371	12	5
gene-OO714_RS14920	0009532	CC	plastid_stroma	0.0898835067263	0.348231799499	15	1
gene-OO714_RS14920	0005829	CC	cytosol	0.0557368998113	0.338979779582	16	1
gene-OO714_RS07395	0016679	MF	oxidoreductase_activity,_acting_on_diphenols_and_related_substances_as_donors	9.28084218836	0.747044172665	1	1
gene-OO714_RS07395	0019646	BP	aerobic_electron_transport_chain	8.50370878927	0.72811945226	1	1
gene-OO714_RS07395	0070069	CC	cytochrome_complex	7.98946491888	0.715117115217	1	1
gene-OO714_RS07395	0019867	CC	outer_membrane	5.45090793517	0.643701047245	2	1
gene-OO714_RS07395	0005515	MF	protein_binding	5.02078067866	0.630051071735	2	1
gene-OO714_RS07395	0005886	CC	plasma_membrane	2.6296102229	0.5401573794	5	1
gene-OO714_RS03955	0034227	BP	tRNA_thio-modification	11.0719713691	0.787846784378	1	100
gene-OO714_RS03955	0016783	MF	sulfurtransferase_activity	8.49981603978	0.728022526638	1	100
gene-OO714_RS03955	0005737	CC	cytoplasm	2.01988205679	0.511061949493	1	100
gene-OO714_RS03955	0000049	MF	tRNA_binding	7.08343866505	0.691145883291	3	100
gene-OO714_RS03955	0051539	MF	4_iron,_4_sulfur_cluster_binding	6.26182256924	0.668043165204	4	100
gene-OO714_RS03955	0000287	MF	magnesium_ion_binding	5.63755819828	0.649456239968	5	100
