qpid	ontology	goid	desc	ARGOT_score	ARGOT_PPV	ARGOT_rank	goclasscount
Tcas000216	BP	0007423	sensory organ development	10.3972711581	0.772894493471	1	2
Tcas000216	CC	0005634	nucleus	3.46668420955	0.575048371287	1	2
Tcas000216	BP	0061564	axon development	9.42036128572	0.750356654614	2	2
Tcas000216	BP	0048663	neuron fate commitment	8.77582114224	0.734840660918	4	1
Tcas000216	MF	0046983	protein dimerization activity	6.92914707153	0.686913925538	5	2
Tcas000216	BP	0045944	positive regulation of transcription by RNA polymerase II	7.89117802203	0.712584814483	10	2
Tcas000216	MF	0003700	DNA-binding transcription factor activity	4.54771053294	0.614344252448	12	2
Tcas001418	MF	0015293	symporter activity	7.92948281012	0.713573578585	1	7
Tcas001418	BP	0006814	sodium ion transport	7.77776278319	0.709643062502	1	7
Tcas001418	CC	0005886	plasma membrane	2.54908688563	0.536524288575	1	7
Tcas001418	BP	0055085	transmembrane transport	2.72848637534	0.544543255879	5	7
Tcas001418	MF	0015075	monoatomic ion transmembrane transporter activity	0.678836738318	0.42433252947	6	1
Tcas000944	MF	0004089	carbonate dehydratase activity	10.6685055775	0.77896208981	1	36
Tcas000944	CC	0005737	cytoplasm	1.49528853787	0.482253451263	1	34
Tcas000944	BP	0006730	one-carbon metabolic process	0.664517054531	0.423064013287	1	3
Tcas000944	BP	0051453	regulation of intracellular pH	0.417909522246	0.398565878645	2	2
Tcas000944	MF	0008270	zinc ion binding	5.07336459453	0.631750376366	4	36
Tcas000944	MF	0016151	nickel cation binding	0.178524113638	0.366050069509	13	1
Tcas000944	BP	0009617	response to bacterium	0.181270760077	0.366520212597	15	1
Tcas001337	MF	0051119	sugar transmembrane transporter activity	3.31631648685	0.569120182938	1	3
Tcas001337	BP	0055085	transmembrane transport	2.72866908097	0.544551285969	1	8
Tcas001337	CC	0016020	membrane	0.921379303292	0.444075308812	1	8
Tcas001337	CC	0071944	cell periphery	0.772231952059	0.43229701068	3	3
Tcas001337	BP	0008643	carbohydrate transport	2.30252563872	0.525027574629	5	3
Tcas001657	MF	0051119	sugar transmembrane transporter activity	7.61436682372	0.70536694438	1	9
Tcas001657	BP	0034219	carbohydrate transmembrane transport	5.66178061394	0.65019608848	1	9
Tcas001657	CC	0005886	plasma membrane	1.86278342001	0.502874512376	1	9
Tcas000567	MF	0051119	sugar transmembrane transporter activity	9.50630830445	0.752385021231	1	12
Tcas000567	BP	0034219	carbohydrate transmembrane transport	7.06856306168	0.690739891426	1	12
Tcas000567	CC	0005886	plasma membrane	2.3256291567	0.526130197886	1	12
Tcas001606	BP	0000245	spliceosomal complex assembly	9.90838533633	0.761754574839	1	87
Tcas001606	MF	0004843	cysteine-type deubiquitinase activity	9.48169119894	0.751804993055	1	87
Tcas001606	CC	0005681	spliceosomal complex	8.12415369616	0.71856212359	1	87
Tcas001606	BP	0016579	protein deubiquitination	9.13817701388	0.743631146663	2	87
Tcas001606	MF	0008270	zinc ion binding	5.0737729037	0.631763536763	5	87
Tcas001606	CC	0016020	membrane	0.0104219850466	0.319523195594	12	1
Tcas001606	BP	0006508	proteolysis	0.0485707412955	0.336700295023	38	1
Tcas001597	MF	0016971	flavin-dependent sulfhydryl oxidase activity	13.7684702946	0.843373138315	1	7
Tcas001597	CC	0005739	mitochondrion	4.49950075549	0.612698627283	1	7
Tcas001597	BP	0045041	protein import into mitochondrial intermembrane space	2.88373053616	0.551272111649	1	2
Tcas001597	CC	0031970	organelle envelope lumen	2.25920464355	0.522945050043	5	2
Tcas001597	MF	0050660	flavin adenine dinucleotide binding	6.1457671605	0.66466035181	7	7
Tcas001597	BP	0034599	cellular response to oxidative stress	1.8290523097	0.501072052511	8	2
Tcas001597	BP	0006879	intracellular iron ion homeostasis	1.75668866411	0.497148271941	10	2
Tcas000809	MF	0000981	DNA-binding transcription factor activity, RNA polymerase II-specific	5.12063458502	0.633270454821	1	1
Tcas000809	BP	0006357	regulation of transcription by RNA polymerase II	4.33144642425	0.606892088282	1	1
Tcas000809	CC	0005634	nucleus	3.47217107962	0.57526223269	1	2
Tcas000809	MF	0043565	sequence-specific DNA binding	4.0249490967	0.596004244397	2	1
Tcas000809	MF	0046872	metal ion binding	2.47511315903	0.533135789088	5	2
Tcas000182	CC	0000112	nucleotide-excision repair factor 3 complex	14.6557815685	0.848776657454	1	90
Tcas000182	MF	0061749	forked DNA-dependent helicase activity	10.3161076815	0.771063496527	1	47
Tcas000182	BP	0006367	transcription initiation at RNA polymerase II promoter	10.0372005811	0.76471597944	1	91
Tcas000182	MF	0036121	double-stranded DNA helicase activity	9.95186673692	0.762756333314	2	47
Tcas000182	BP	0006289	nucleotide-excision repair	8.49106294889	0.727804502214	2	91
Tcas000182	CC	0097550	transcription preinitiation complex	12.3992342373	0.815986173677	3	90
Tcas000182	MF	0043138	3'-5' DNA helicase activity	9.39751319587	0.749815879978	3	91
Tcas000182	CC	0005675	transcription factor TFIIH holo complex	11.623623242	0.799736679203	4	90
Tcas000182	BP	0032508	DNA duplex unwinding	7.21486561895	0.694714487473	4	91
Tcas000182	MF	0017116	single-stranded DNA helicase activity	5.67746636772	0.650674349525	8	47
Tcas000182	MF	0009378	four-way junction helicase activity	5.21418501447	0.636258247111	9	47
Tcas000182	MF	0016853	isomerase activity	5.20455339872	0.635951879221	10	91
Tcas000182	MF	0003677	DNA binding	3.16884334444	0.563174081843	14	91
Tcas000182	MF	0005524	ATP binding	3.01619064971	0.55687150536	15	91
Tcas000182	MF	0016787	hydrolase activity	2.22719311635	0.521393335292	27	91
Tcas000182	BP	0007064	mitotic sister chromatid cohesion	0.740028715016	0.42960818628	31	6
Tcas000182	CC	0031390	Ctf18 RFC-like complex	0.89879882975	0.442356862087	32	6
Tcas000182	MF	0140584	chromatin extrusion motor activity	0.849658790834	0.438540914049	32	3
Tcas000182	MF	0140665	ATP-dependent H3-H4 histone complex chaperone activity	0.761910212377	0.431441403984	34	3
Tcas000182	BP	0140588	chromatin looping	0.589439936256	0.416177288062	34	3
Tcas000182	BP	0009411	response to UV	0.500739016083	0.407447752801	35	4
Tcas000182	MF	0140849	ATP-dependent H2AZ histone chaperone activity	0.46388658269	0.403594587204	37	3
Tcas000182	MF	0061775	cohesin loader activity	0.412596914863	0.397967342944	40	3
Tcas000182	MF	0003689	DNA clamp loader activity	0.388416286916	0.395193072186	41	3
Tcas000182	BP	0006338	chromatin remodeling	0.223277574941	0.373310276516	42	3
Tcas000182	BP	0001109	promoter clearance during DNA-templated transcription	0.197945408412	0.36930101364	44	1
Tcas000182	BP	0001120	protein-DNA complex remodeling	0.157958859788	0.362408343931	47	1
Tcas000182	MF	0005525	GTP binding	0.135605315899	0.358169358509	52	2
Tcas000182	MF	0005515	protein binding	0.0477641429415	0.336433473434	56	1
Tcas000976	CC	0034455	t-UTP complex	14.4282622363	0.847407080226	1	22
Tcas000976	BP	0000462	maturation of SSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA)	10.5716089599	0.776803436301	1	22
Tcas000976	MF	0003723	RNA binding	3.09445891495	0.560122397378	1	21
Tcas000976	CC	0030686	90S preribosome	10.4255889763	0.773531642929	2	22
Tcas000976	CC	0032040	small-subunit processome	9.96549418926	0.763069842607	3	22
Tcas000120	CC	0062023	collagen-containing extracellular matrix	8.9095463695	0.738105494301	1	48
Tcas000120	BP	0034116	positive regulation of heterotypic cell-cell adhesion	0.809455142689	0.435336040783	1	2
Tcas000120	MF	0005201	extracellular matrix structural constituent	0.536024561365	0.411006289881	1	2
Tcas000120	MF	0030674	protein-macromolecule adaptor activity	0.359506741807	0.3917602953	2	2
Tcas000120	CC	0005615	extracellular space	6.72700900546	0.68129766322	3	50
Tcas000120	BP	0050878	regulation of body fluid levels	0.705210681606	0.426634347125	3	3
Tcas000120	MF	0008061	chitin binding	0.187195717802	0.36752240688	4	1
Tcas000120	MF	0001664	G protein-coupled receptor binding	0.182026558679	0.366648956551	5	1
Tcas000120	BP	0061045	negative regulation of wound healing	0.652182745213	0.421960372269	7	2
Tcas000120	CC	0032991	protein-containing complex	0.126434274261	0.356329631624	8	2
Tcas000120	BP	0050819	negative regulation of coagulation	0.643295335302	0.421158667715	9	2
Tcas000120	CC	0016020	membrane	0.0341797638946	0.331544242015	9	2
Tcas000120	BP	0050817	coagulation	0.197117236724	0.369165731878	31	1
Tcas000120	BP	0042060	wound healing	0.186277355121	0.367368117325	34	1
Tcas000120	BP	0007186	G protein-coupled receptor signaling pathway	0.128202843998	0.356689476706	38	1
Tcas000608	MF	0070412	R-SMAD binding	15.383802219	0.853089076251	1	1
Tcas000608	BP	0030512	negative regulation of transforming growth factor beta receptor signaling pathway	14.0944114904	0.845377730176	1	1
Tcas000608	CC	0031901	early endosome membrane	10.4136028538	0.773262061537	1	1
Tcas000119	MF	0008409	5'-3' exonuclease activity	9.63523848303	0.755410681421	1	3
Tcas000119	CC	0005739	mitochondrion	2.8931552744	0.551674712018	1	1
Tcas000119	MF	0008408	3'-5' exonuclease activity	7.98361137417	0.714966739995	2	3
Tcas000549	BP	0050821	protein stabilization	10.6185617929	0.77785067687	1	58
Tcas000549	BP	0043066	negative regulation of apoptotic process	10.0248887041	0.764433759413	3	58
Tcas000461	CC	0005762	mitochondrial large ribosomal subunit	10.2748900393	0.770130894649	1	2
Tcas001005	MF	0005507	copper ion binding	8.20092590818	0.720512997583	1	92
Tcas001005	CC	0005743	mitochondrial inner membrane	5.29146356396	0.63870619452	1	92
Tcas000887	BP	0060294	cilium movement involved in cell motility	11.7940148645	0.803351869693	1	90
Tcas000887	CC	0031514	motile cilium	10.1264551293	0.766756769833	1	90
Tcas000887	CC	0015630	microtubule cytoskeleton	6.77905480449	0.682751694356	3	90
Tcas000887	BP	0060271	cilium assembly	9.19591381566	0.745015590017	4	90
Tcas000887	CC	0005634	nucleus	3.34876993453	0.570410839976	7	87
Tcas000887	CC	0005737	cytoplasm	1.53839891108	0.484794768881	14	90
Tcas001246	MF	0140663	ATP-dependent FeS chaperone activity	11.4364191312	0.795734094538	1	92
Tcas001246	BP	0016226	iron-sulfur cluster assembly	8.17417947274	0.719834379197	1	92
Tcas001246	CC	0005829	cytosol	3.61596131121	0.580807690879	1	92
Tcas001246	MF	0051539	4 iron, 4 sulfur cluster binding	6.21313916723	0.666627978455	4	92
Tcas001246	MF	0005524	ATP binding	3.05181474	0.558356327017	8	92
Tcas001246	MF	0046872	metal ion binding	2.47636074017	0.533193353381	19	92
Tcas001246	MF	0016887	ATP hydrolysis activity	0.0501422985268	0.337213875277	26	1
Tcas001586	BP	0048511	rhythmic process	10.1138107055	0.76646820555	1	68
Tcas001586	MF	0000175	3'-5'-RNA exonuclease activity	9.16104611397	0.744180035568	1	67
Tcas001586	CC	0005737	cytoplasm	1.53837544797	0.484793395505	1	69
Tcas000537	MF	0005247	voltage-gated chloride channel activity	11.0341858299	0.787021657422	1	94
Tcas000537	CC	0008021	synaptic vesicle	9.93157535051	0.762289117416	1	93
Tcas000537	BP	1902476	chloride transmembrane transport	9.24513190459	0.746192339401	1	94
Tcas000537	CC	0005769	early endosome	9.23736529062	0.746006856866	3	93
Tcas000537	CC	0010008	endosome membrane	8.42725303142	0.726211699424	7	94
Tcas000537	CC	0005794	Golgi apparatus	6.40969308865	0.672308236817	13	93
Tcas000537	BP	0007623	circadian rhythm	0.124161192647	0.355863418485	15	1
Tcas000537	MF	0004535	poly(A)-specific ribonuclease activity	0.137702694236	0.358581271428	18	1
Tcas000537	CC	0005886	plasma membrane	2.52295894386	0.535333137974	20	93
Tcas000997	BP	0050906	detection of stimulus involved in sensory perception	9.11009315028	0.742956156022	1	2
Tcas000997	MF	0015276	ligand-gated monoatomic ion channel activity	8.86387796801	0.736993295986	1	2
Tcas000997	CC	0005886	plasma membrane	2.54771701752	0.536461989526	1	2
Tcas000997	BP	0034220	monoatomic ion transmembrane transport	4.04857907511	0.59685809861	7	2
Tcas000997	MF	0000166	nucleotide binding	1.4876480299	0.481799245962	10	1
Tcas000859	BP	2000234	positive regulation of rRNA processing	15.6078933352	0.854395840079	1	3
Tcas000859	CC	0032040	small-subunit processome	9.96354980761	0.763025123832	1	3
Tcas000859	MF	0003723	RNA binding	3.38191567183	0.571722589654	1	3
Tcas000859	BP	0045943	positive regulation of transcription by RNA polymerase I	13.0919512241	0.830074277384	3	3
Tcas000859	CC	0005730	nucleolus	7.08701413432	0.691243403093	3	3
Tcas000859	BP	0006364	rRNA processing	6.3612215029	0.670915629643	11	3
Tcas000601	BP	0048312	intracellular distribution of mitochondria	15.3579989186	0.852937997656	1	88
Tcas000601	MF	0003729	mRNA binding	4.50619648593	0.612927709268	1	88
Tcas000601	CC	0005737	cytoplasm	1.53841312089	0.484795600624	1	88
Tcas000601	CC	0016020	membrane	0.0110802733228	0.319984169774	4	1
Tcas000601	MF	0003743	translation initiation factor activity	0.377337504607	0.39389317072	6	4
Tcas000601	MF	0042302	structural constituent of cuticle	0.248400908122	0.377067439377	10	2
Tcas000601	BP	0006413	translational initiation	0.352151977403	0.39086515668	11	4
Tcas001488	MF	0016747	acyltransferase activity, transferring groups other than amino-acyl groups	5.62288878166	0.649007404944	1	1
Tcas001446	CC	0030991	intraciliary transport particle A	13.4602763601	0.837413379699	1	10
Tcas001446	BP	0035721	intraciliary retrograde transport	13.0384873357	0.829000438715	1	10
Tcas001446	CC	0005929	cilium	8.12482399726	0.718579196538	3	10
Tcas001631	MF	0031267	small GTPase binding	9.16513180096	0.744278025343	1	52
Tcas001631	BP	2000785	regulation of autophagosome assembly	0.748948994218	0.430358750603	1	1
Tcas001631	CC	0005776	autophagosome	0.536544682352	0.411057853494	1	1
Tcas001631	CC	0055037	recycling endosome	0.516496142279	0.409051851098	2	1
Tcas001631	MF	0005096	GTPase activator activity	8.77265691537	0.734763107756	3	53
Tcas001490	BP	0097352	autophagosome maturation	12.8229434103	0.824648679042	1	16
Tcas001490	CC	0005770	late endosome	9.3381792435	0.74840847019	1	16
Tcas001490	MF	0035091	phosphatidylinositol binding	9.01404151458	0.740639672218	1	16
Tcas001490	CC	0016020	membrane	0.864786886488	0.43972716956	13	15
Tcas000499	BP	0007264	small GTPase-mediated signal transduction	8.86800685396	0.737093967606	1	2
Tcas000499	MF	0003924	GTPase activity	6.62030653534	0.678298966134	1	2
Tcas000499	CC	0005886	plasma membrane	1.47151480206	0.480836326271	1	1
Tcas000499	MF	0005525	GTP binding	5.97896089491	0.659741788675	2	2
Tcas000499	BP	0030010	establishment of cell polarity	6.59302195497	0.677528305789	5	1
Tcas000499	MF	0019901	protein kinase binding	5.55095544456	0.646797962104	5	1
Tcas000499	BP	0007015	actin filament organization	5.15569814417	0.634393479161	7	1
Tcas000499	BP	0006897	endocytosis	4.36879536118	0.60819215369	12	1
Tcas000928	MF	1902936	phosphatidylinositol bisphosphate binding	10.9626377511	0.785455374606	1	4
Tcas000928	CC	0016020	membrane	0.578166294462	0.415106082771	1	3
Tcas001348	MF	0042923	neuropeptide binding	13.8168278292	0.843672032711	1	91
Tcas001348	BP	0007218	neuropeptide signaling pathway	10.723644648	0.780186097651	1	91
Tcas001348	CC	0043005	neuron projection	7.63595516064	0.705934530032	1	91
Tcas001348	MF	0004983	neuropeptide Y receptor activity	13.2943867541	0.834120520675	2	90
Tcas001348	CC	0005886	plasma membrane	2.54968759568	0.536551602469	4	91
Tcas000329	BP	0098974	postsynaptic actin cytoskeleton organization	15.0579636663	0.851171882247	1	19
Tcas000329	CC	0030027	lamellipodium	10.9471365973	0.785115360668	1	19
Tcas000329	MF	0051015	actin filament binding	8.91417823018	0.738218138253	1	19
Tcas000329	CC	0030427	site of polarized growth	10.7419660993	0.78059211062	2	19
Tcas000329	BP	0045773	positive regulation of axon extension	14.3930418331	0.847194104608	3	19
Tcas000329	CC	0005884	actin filament	10.6633470883	0.778847417156	3	19
Tcas000329	CC	0014069	postsynaptic density	10.3194759927	0.771139626461	4	19
Tcas000329	CC	0030864	cortical actin cytoskeleton	10.1925457865	0.768262132317	8	19
Tcas000329	CC	0045211	postsynaptic membrane	9.51417665493	0.752570256863	11	19
Tcas000329	CC	0030425	dendrite	9.27862717308	0.746991383406	12	19
Tcas000329	BP	0030833	regulation of actin filament polymerization	10.0128243649	0.764157045434	27	19
Tcas000329	BP	0048812	neuron projection morphogenesis	9.30118946947	0.747528803978	42	19
Tcas000886	CC	0015630	microtubule cytoskeleton	6.77856021799	0.68273790315	1	48
Tcas000886	CC	0042995	cell projection	6.04018642513	0.661555001378	2	48
Tcas000337	MF	0003682	chromatin binding	8.78729047877	0.735121649845	1	4
Tcas000337	BP	0006261	DNA-templated DNA replication	7.10086592968	0.691620974399	1	4
Tcas000337	CC	0005634	nucleus	3.47289826451	0.575290563447	1	4
Tcas000337	BP	0009987	cellular process	0.41035054064	0.397713100488	9	4
Tcas001717	CC	0035658	Mon1-Ccz1 complex	13.3878398302	0.835978046463	1	62
Tcas001717	BP	0016192	vesicle-mediated transport	6.05520539717	0.661998387341	1	62
Tcas001042	BP	0000730	DNA recombinase assembly	12.6539519893	0.821211157622	1	64
Tcas001042	CC	0000794	condensed nuclear chromosome	10.7208254405	0.780123591753	1	62
Tcas001042	MF	0000150	DNA strand exchange activity	9.6043094293	0.754686710771	1	64
Tcas001042	MF	0140664	ATP-dependent DNA damage sensor activity	9.17563905469	0.744529927603	2	70
Tcas001042	BP	0042148	DNA strand invasion	12.6525787342	0.821183129983	3	64
Tcas001042	MF	0003697	single-stranded DNA binding	8.03046998091	0.716168977963	4	64
Tcas001042	BP	0006312	mitotic recombination	11.6817962157	0.800973893014	5	64
Tcas001042	BP	0070192	chromosome organization involved in meiotic cell cycle	10.7084451824	0.779849006227	6	62
Tcas001042	BP	0140527	reciprocal homologous recombination	9.87494939829	0.760982755714	7	62
Tcas001042	MF	0003690	double-stranded DNA binding	5.59093230165	0.648027612279	7	64
Tcas001042	BP	0007127	meiosis I	9.55465258148	0.753521927452	10	62
Tcas001042	MF	0016887	ATP hydrolysis activity	4.42301475942	0.61006960735	10	67
Tcas001042	CC	0042405	nuclear inclusion body	0.21539177971	0.372087784555	17	1
Tcas001042	MF	0005524	ATP binding	3.05175006927	0.558353639399	18	70
Tcas001042	MF	0003684	damaged DNA binding	0.491457615187	0.406491063258	37	6
